pollster_rating_name,methodology,numeric_grade,start_date,end_date,sample_size,state,candidate_name,percent,transparency_score,population_group,days_until_election
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,800,Michigan,Donald Trump,47.6,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,1168,Nevada,Kamala Harris,49.4,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,1168,Nevada,Donald Trump,48.8,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,950,Pennsylvania,Kamala Harris,49.4,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,950,Pennsylvania,Donald Trump,49.4,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,850,Wisconsin,Kamala Harris,49.1,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,850,Wisconsin,Donald Trump,49.8,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,775,North Carolina,Kamala Harris,49,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,775,North Carolina,Donald Trump,49.9,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,800,Georgia,Kamala Harris,50.1,7,likely voters,69
Emerson College,Mixed,2.9,2024-08-25,2024-08-28,800,Georgia,Donald Trump,49,7,likely voters,69
Suffolk University,Live Phone,2.9,2024-08-25,2024-08-28,1000,National,Kamala Harris,47.6,8,likely voters,69
Suffolk University,Live Phone,2.9,2024-08-25,2024-08-28,1000,National,Donald Trump,43.3,8,likely voters,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,3562,National,Kamala Harris,44,9.5,registered voters,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,3562,National,Donald Trump,40,9.5,registered voters,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,4253,National,Kamala Harris,41,9.5,adults,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,4253,National,Donald Trump,38,9.5,adults,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,3562,National,Kamala Harris,45,9.5,registered voters,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,3562,National,Donald Trump,41,9.5,registered voters,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,4253,National,Kamala Harris,40,9.5,adults,69
Ipsos,Probability Panel,2.8,2024-08-21,2024-08-28,4253,National,Donald Trump,36,9.5,adults,69
YouGov,Online Panel,3,2024-08-25,2024-08-27,1368,National,Kamala Harris,47,9,registered voters,70
YouGov,Online Panel,3,2024-08-25,2024-08-27,1368,National,Donald Trump,45,9,registered voters,70
Quinnipiac University,Live Phone,2.8,2024-08-23,2024-08-27,1611,National,Kamala Harris,49,9,likely voters,70
Quinnipiac University,Live Phone,2.8,2024-08-23,2024-08-27,1611,National,Donald Trump,47,9,likely voters,70
Quinnipiac University,Live Phone,2.8,2024-08-23,2024-08-27,1611,National,Kamala Harris,49,9,likely voters,70
Quinnipiac University,Live Phone,2.8,2024-08-23,2024-08-27,1611,National,Donald Trump,48,9,likely voters,70
Ipsos,Probability Panel,2.8,2024-08-23,2024-08-27,2496,National,Kamala Harris,50,9.5,adults,70
Ipsos,Probability Panel,2.8,2024-08-23,2024-08-27,2496,National,Donald Trump,46,9.5,adults,70
Ipsos,Probability Panel,2.8,2024-08-23,2024-08-27,2496,National,Kamala Harris,49,9.5,adults,70
Ipsos,Probability Panel,2.8,2024-08-23,2024-08-27,2496,National,Donald Trump,45,9.5,adults,70
SurveyUSA,Mixed,2.8,2024-08-23,2024-08-27,1293,Nebraska,Kamala Harris,37,8,registered voters,70
SurveyUSA,Mixed,2.8,2024-08-23,2024-08-27,1293,Nebraska,Donald Trump,54,8,registered voters,70
SurveyUSA,Mixed,2.8,2024-08-23,2024-08-27,507,Nebraska,Kamala Harris,47,8,registered voters,70
SurveyUSA,Mixed,2.8,2024-08-23,2024-08-27,507,Nebraska,Donald Trump,42,8,registered voters,70
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Arizona,Kamala Harris,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Arizona,Donald Trump,47,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Arizona,Kamala Harris,50,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Arizona,Donald Trump,49,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Georgia,Kamala Harris,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Georgia,Donald Trump,46,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Georgia,Kamala Harris,50,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1014,Georgia,Donald Trump,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1026,Nevada,Kamala Harris,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1026,Nevada,Donald Trump,46,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1026,Nevada,Kamala Harris,50,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,1026,Nevada,Donald Trump,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,999,North Carolina,Kamala Harris,47,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,999,North Carolina,Donald Trump,48,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,999,North Carolina,Kamala Harris,49,9,registered voters,71
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-08-23,2024-08-26,999,North Carolina,Donald Trump,50,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1194,National,Kamala Harris,46,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1194,National,Donald Trump,45,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1197,National,Kamala Harris,47,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1197,National,Donald Trump,46,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1788,National,Kamala Harris,39,9,adults,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1788,National,Donald Trump,36,9,adults,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1200,National,Kamala Harris,44,9,registered voters,71
YouGov,Online Panel,3,2024-08-22,2024-08-26,1200,National,Donald Trump,42,9,registered voters,71
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Kamala Harris,48,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Donald Trump,49,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Kamala Harris,47,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Donald Trump,45,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Kamala Harris,48,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Donald Trump,48,9,likely voters,72
Echelon Insights,Online Panel,2.7,2024-08-23,2024-08-25,1031,National,Donald Trump,50,9,likely voters,72
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Pennsylvania,Kamala Harris,43,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Pennsylvania,Donald Trump,42.5,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Pennsylvania,Kamala Harris,43,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Pennsylvania,Donald Trump,41,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Wisconsin,Kamala Harris,48,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Wisconsin,Donald Trump,42,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Wisconsin,Kamala Harris,45,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Wisconsin,Donald Trump,40,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Michigan,Kamala Harris,44,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Michigan,Donald Trump,43.5,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Michigan,Kamala Harris,44,9,adults,74
YouGov,Online Panel,3,2024-08-15,2024-08-23,500,Michigan,Donald Trump,41.5,9,adults,74
Emerson College,Mixed,2.9,2024-08-20,2024-08-22,965,New Mexico,Kamala Harris,53.6,7,registered voters,75
Emerson College,Mixed,2.9,2024-08-20,2024-08-22,965,New Mexico,Donald Trump,46.4,7,registered voters,75
Emerson College,Mixed,2.9,2024-08-20,2024-08-22,965,New Mexico,Kamala Harris,51,7,registered voters,75
Emerson College,Mixed,2.9,2024-08-20,2024-08-22,965,New Mexico,Donald Trump,40.2,7,registered voters,75
YouGov,Online Panel,3,2024-08-15,2024-08-22,1835,National,Kamala Harris,44,9,adults,75
YouGov,Online Panel,3,2024-08-15,2024-08-22,1835,National,Donald Trump,40,9,adults,75
SurveyUSA,Online Panel,2.8,2024-08-19,2024-08-21,1053,North Carolina,Kamala Harris,46,10,registered voters,76
SurveyUSA,Online Panel,2.8,2024-08-19,2024-08-21,1053,North Carolina,Donald Trump,45,10,registered voters,76
SurveyUSA,Online Panel,2.8,2024-08-19,2024-08-21,941,North Carolina,Kamala Harris,47,10,likely voters,76
SurveyUSA,Online Panel,2.8,2024-08-19,2024-08-21,941,North Carolina,Donald Trump,47,10,likely voters,76
YouGov,Online Panel,3,2024-08-17,2024-08-20,1371,National,Kamala Harris,46,9,registered voters,77
YouGov,Online Panel,3,2024-08-17,2024-08-20,1371,National,Donald Trump,43,9,registered voters,77
Fairleigh Dickinson University,Mixed,2.6,2024-08-17,2024-08-20,801,National,Kamala Harris,50,9.5,registered voters,77
Fairleigh Dickinson University,Mixed,2.6,2024-08-17,2024-08-20,801,National,Donald Trump,43,9.5,registered voters,77
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,2048,New Hampshire,Kamala Harris,50,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,2048,New Hampshire,Donald Trump,43,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,2048,New Hampshire,Kamala Harris,52,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,2048,New Hampshire,Donald Trump,47,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,924,Vermont,Kamala Harris,67,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,924,Vermont,Donald Trump,27,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,924,Vermont,Kamala Harris,70,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,924,Vermont,Donald Trump,29,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,951,Maine,Kamala Harris,55,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,951,Maine,Donald Trump,38,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,951,Maine,Kamala Harris,58,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,951,Maine,Donald Trump,41,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,490,Maine,Kamala Harris,62,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,490,Maine,Donald Trump,33,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,476,Maine,Kamala Harris,64,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,476,Maine,Donald Trump,36,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,443,Maine,Kamala Harris,49,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,443,Maine,Donald Trump,44,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,432,Maine,Kamala Harris,52,10,likely voters,78
University of New Hampshire Survey Center,Probability Panel,2.6,2024-08-15,2024-08-19,432,Maine,Donald Trump,47,10,likely voters,78
Remington Research Group,IVR,2.6,2024-08-14,2024-08-17,656,Nebraska,Kamala Harris,50,7,likely voters,80
Remington Research Group,IVR,2.6,2024-08-14,2024-08-17,656,Nebraska,Donald Trump,42,7,likely voters,80
YouGov,Online Panel,3,2024-08-14,2024-08-16,3253,National,Kamala Harris,51,9,likely voters,81
YouGov,Online Panel,3,2024-08-14,2024-08-16,3253,National,Donald Trump,48,9,likely voters,81
YouGov,Online Panel,3,2024-08-14,2024-08-16,3253,National,Kamala Harris,49,9,likely voters,81
YouGov,Online Panel,3,2024-08-14,2024-08-16,3253,National,Donald Trump,47,9,likely voters,81
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-08-12,2024-08-16,691,Virginia,Kamala Harris,47,7,likely voters,81
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-08-12,2024-08-16,691,Virginia,Donald Trump,44,7,likely voters,81
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-08-12,2024-08-16,691,Virginia,Kamala Harris,45,7,likely voters,81
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-08-12,2024-08-16,691,Virginia,Donald Trump,42,7,likely voters,81
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Kamala Harris,46,9,registered voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Donald Trump,48,9,registered voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Kamala Harris,47,9,likely voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Donald Trump,48,9,likely voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Kamala Harris,42,9,registered voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Donald Trump,45,9,registered voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Kamala Harris,44,9,likely voters,82
The New York Times/Siena College,Live Phone,3,2024-08-12,2024-08-15,677,Nevada,Donald Trump,46,9,likely voters,82
Emerson College,Mixed,2.9,2024-08-13,2024-08-14,1000,Pennsylvania,Kamala Harris,49.3,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-13,2024-08-14,1000,Pennsylvania,Donald Trump,50.7,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-13,2024-08-14,1000,Pennsylvania,Kamala Harris,46.8,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-13,2024-08-14,1000,Pennsylvania,Donald Trump,47.4,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-12,2024-08-14,1000,National,Kamala Harris,52.3,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-12,2024-08-14,1000,National,Donald Trump,47.7,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-12,2024-08-14,1000,National,Kamala Harris,48.3,7,likely voters,83
Emerson College,Mixed,2.9,2024-08-12,2024-08-14,1000,National,Donald Trump,43.5,7,likely voters,83
YouGov,Online Panel,3,2024-08-11,2024-08-13,1407,National,Kamala Harris,46,9,registered voters,84
YouGov,Online Panel,3,2024-08-11,2024-08-13,1407,National,Donald Trump,44,9,registered voters,84
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Kamala Harris,49,9,registered voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Donald Trump,46,9,registered voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Kamala Harris,50,9,likely voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Donald Trump,46,9,likely voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Kamala Harris,45,9,registered voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Donald Trump,43,9,registered voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Kamala Harris,46,9,likely voters,88
The New York Times/Siena College,Live Phone,3,2024-08-06,2024-08-09,693,Pennsylvania,Donald Trump,44,9,likely voters,88
YouGov,Online Panel,3,2024-08-05,2024-08-09,802,North Carolina,Kamala Harris,46,9,registered voters,88
YouGov,Online Panel,3,2024-08-05,2024-08-09,802,North Carolina,Donald Trump,46,9,registered voters,88
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Kamala Harris,45,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Donald Trump,48,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Kamala Harris,50,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Donald Trump,46,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Kamala Harris,44,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Donald Trump,43,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Kamala Harris,48,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,619,Michigan,Donald Trump,43,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Kamala Harris,50,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Donald Trump,46,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Kamala Harris,50,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Donald Trump,46,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Kamala Harris,49,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Donald Trump,42,9,registered voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Kamala Harris,49,9,likely voters,89
The New York Times/Siena College,Live Phone,3,2024-08-05,2024-08-08,661,Wisconsin,Donald Trump,43,9,likely voters,89
Ipsos,Probability Panel,2.8,2024-08-02,2024-08-07,1342,National,Kamala Harris,42,9.5,registered voters,90
Ipsos,Probability Panel,2.8,2024-08-02,2024-08-07,1342,National,Donald Trump,37,9.5,registered voters,90
Ipsos,Probability Panel,2.8,2024-08-02,2024-08-07,1342,National,Kamala Harris,49,9.5,registered voters,90
Ipsos,Probability Panel,2.8,2024-08-02,2024-08-07,1342,National,Donald Trump,47,9.5,registered voters,90
Emerson College,Mixed,2.9,2024-08-05,2024-08-06,1000,Montana,Kamala Harris,42.5,7,likely voters,91
